record_id,source,dataset_id,lat,lon,datetime,year,month,day_of_year,doy_sin,doy_cos,moon_phase,basis,is_telemetry,uncertainty_m,is_obscured,fine_scale_ok,country,individual_count,sst,sss,bathymetry,shoredistance,sst_cmems_c,chl_cmems,depth_gebco_m,sst_final,sst_source,depth_final_m,depth_source
2573307692,GBIF,5853051c-42f5-4246-bfde-4aaba3ef3bf8,10.7333,121.883,1983-01-01 00:00:00+00:00,1983,1,1,0.0172015754182605,0.9998520419557736,0.5625505985487961,PRESERVEDSPECIMEN,False,,False,True,PH,0.0,,,,,27.339993285387777,,-747.0,27.339993285387777,CMEMS,747.0,GEBCO
2573307408,GBIF,5853051c-42f5-4246-bfde-4aaba3ef3bf8,10.7333,121.883,1983-01-01 00:00:00+00:00,1983,1,1,0.0172015754182605,0.9998520419557736,0.5625505985487961,PRESERVEDSPECIMEN,False,,False,True,PH,0.0,,,,,27.339993285387777,,-747.0,27.339993285387777,CMEMS,747.0,GEBCO
2573307407,GBIF,5853051c-42f5-4246-bfde-4aaba3ef3bf8,10.7333,121.917,1983-01-01 00:00:00+00:00,1983,1,1,0.0172015754182605,0.9998520419557736,0.5625505985487961,PRESERVEDSPECIMEN,False,,False,True,PH,0.0,,,,,27.30999328605833,,-101.0,27.30999328605833,CMEMS,101.0,GEBCO
1423534354,GBIF,e1a01804-881b-42ae-8f97-1e80f697fd56,31.800333,121.167,1983-07-20 00:00:00+00:00,1983,7,201,-0.3108569682435036,-0.9504567035349152,0.3212657639725229,PRESERVEDSPECIMEN,False,,False,True,CN,,,,,,26.979993293434404,,3.0,26.979993293434404,CMEMS,-3.0,GEBCO
2573308298,GBIF,5853051c-42f5-4246-bfde-4aaba3ef3bf8,10.3833,123.5,1984-01-01 00:00:00+00:00,1984,1,1,0.0172015754182605,0.9998520419557736,0.9306295073408388,PRESERVEDSPECIMEN,False,,False,True,PH,0.0,,,,,27.359993284940742,,-421.0,27.359993284940742,CMEMS,421.0,GEBCO
2573307890,GBIF,5853051c-42f5-4246-bfde-4aaba3ef3bf8,10.7333,121.883,1984-01-01 00:00:00+00:00,1984,1,1,0.0172015754182605,0.9998520419557736,0.9306295073408388,PRESERVEDSPECIMEN,False,,False,True,PH,0.0,,,,,27.369993284717225,,-747.0,27.369993284717225,CMEMS,747.0,GEBCO
21b11cc0-06b2-4a5d-8a75-810049aac9fb,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-33.5682983398,27.0149993896,1984-05-16 12:00:00+00:00,1984,5,137,0.7067265555776158,-0.7074868024503348,0.5195815793867218,HUMANOBSERVATION,False,,False,True,ZA,,20.91,35.38,2.0,516.0,20.64999343492093,,-8.0,20.91,OBIS,2.0,OBIS
43a89f2d-2feb-4605-8ab7-2dfc3f5f243f,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-33.5816993713,26.9349994659,1984-06-19 12:00:00+00:00,1984,6,171,0.1986479428801711,-0.9800709131432666,0.670495155181215,HUMANOBSERVATION,False,,False,True,ZA,,20.8,35.39,-24.0,-110.0,18.349993486329936,,14.0,20.8,OBIS,-24.0,OBIS
1423535522,GBIF,e1a01804-881b-42ae-8f97-1e80f697fd56,8.000333,-102.000333,1984-10-08 00:00:00+00:00,1984,10,282,-0.9903973200352558,0.1382503109109819,0.4357389291399908,PRESERVEDSPECIMEN,False,,False,True,,,,,,,26.84999329634013,,-3263.0,26.84999329634013,CMEMS,3263.0,GEBCO
cbda1a81-f59d-47db-809d-f91c4a13d4b3,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-30.6133003235,30.5566997528,1984-11-26 12:00:00+00:00,1984,11,331,-0.5556819724760489,0.8313949395234058,0.1200102647505166,HUMANOBSERVATION,False,,False,True,ZA,,23.56,35.28,5.0,654.0,23.489993371441983,,-13.0,23.56,OBIS,5.0,OBIS
2573307679,GBIF,5853051c-42f5-4246-bfde-4aaba3ef3bf8,11.1667,119.333,1985-01-01 00:00:00+00:00,1985,1,1,0.0172015754182605,0.9998520419557736,0.3220152820953049,PRESERVEDSPECIMEN,False,,False,True,PH,0.0,,,,,27.7299932766706,,-48.0,27.7299932766706,CMEMS,48.0,GEBCO
53723389-9fb6-4f60-9af4-49f23c07d0e4,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-30.7432994843,30.463300705,1986-02-04 12:00:00+00:00,1986,2,35,0.5663619330814524,0.8241566360566663,0.8460697196309037,HUMANOBSERVATION,False,,False,True,ZA,,23.57,35.29,11.0,330.0,26.369993307068967,,-12.0,23.57,OBIS,11.0,OBIS
18e6366f-9b55-44f7-bd3a-2c1f81106060,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,1986-05-16 12:00:00+00:00,1986,5,136,0.7187918772884232,-0.6952253139408722,0.2565700668506567,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,26.449993305280827,,-85.0,25.74,OBIS,82.0,OBIS
24290191-4283-4c22-bfda-84d4f55b661c,OBIS,8e230527-988f-4984-8c30-ecc64771b06c,11.483,79.8167,1986-12-31 00:00:00+00:00,1986,12,365,-0.0043005927029819,0.9999907524084426,0.992318033135108,HUMANOBSERVATION,False,,False,True,IN,,28.54,33.09,7.0,2998.0,26.79999329745772,,-7.0,28.54,OBIS,7.0,OBIS
a051853b-2b91-4dce-a090-61b0457dc05f,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-33.6800003052,18.4349994659,1987-08-18 12:00:00+00:00,1987,8,230,-0.7277014757264236,-0.6858939875998223,0.8005470428956446,HUMANOBSERVATION,False,,False,True,ZA,,,,-17.0,-286.0,15.22999355606737,,11.0,15.22999355606737,CMEMS,-17.0,OBIS
cb55b4a1-1436-4df0-8a29-d9c928aa9035,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-33.7649993896,26.3267002106,1988-02-03 12:00:00+00:00,1988,2,34,0.5521013427459208,0.8337770129585915,0.5172225438921549,HUMANOBSERVATION,False,,False,True,ZA,,19.49,35.4,-49.0,-273.0,23.04999338127675,,27.0,19.49,OBIS,-49.0,OBIS
4f0a8604-0ff8-40d7-b985-c13b8bd93136,OBIS,f7777a70-e23c-436a-a0cb-9200bf87e194,2.96527767181,-78.1705551147,1988-07-02 00:00:00+00:00,1988,7,184,-0.0236511272452315,-0.9997202729664084,0.5965143342771831,PRESERVEDSPECIMEN,False,,False,True,CO,1.0,27.12,30.61,-1.0,175.0,27.07999329119923,,-55.0,27.12,OBIS,-1.0,OBIS
1c941e42-ae1e-452e-8591-b943d6973e66,OBIS,f7777a70-e23c-436a-a0cb-9200bf87e194,2.96527767181,-78.1705551147,1988-07-02 00:00:00+00:00,1988,7,184,-0.0236511272452315,-0.9997202729664084,0.5965143342771831,PRESERVEDSPECIMEN,False,,False,True,CO,1.0,27.12,30.61,-1.0,175.0,27.07999329119923,,-55.0,27.12,OBIS,-1.0,OBIS
637313e7-7314-414c-b71c-775356d9bca5,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-34.2083015442,24.8567008972,1988-11-25 12:00:00+00:00,1988,11,330,-0.5699010576127624,0.821713322596059,0.5385245473716593,HUMANOBSERVATION,False,,False,True,ZA,,18.95,35.41,12.0,1507.0,18.4299934845418,,-13.0,18.95,OBIS,12.0,OBIS
32e8895f-3a3a-4fb1-9ce8-d31e5e0738e1,OBIS,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,23.7846980726,-97.7530706674,1989-04-05 00:00:00+00:00,1989,4,95,0.9979887423155984,-0.0633914048695103,0.9561960614935288,HUMANOBSERVATION,False,12.0,False,True,,,25.63,35.75,-3.0,-261.0,,,1.0,25.63,OBIS,-3.0,OBIS
3853a599-5472-42f8-bef0-5054fea08bb7,OBIS,8a1ae661-e911-4967-bc06-1168fc5f2d89,-33.7167015076,18.4333000183,1989-10-16 12:00:00+00:00,1989,10,289,-0.9666180104000972,0.2562218218071163,0.5618734984007792,HUMANOBSERVATION,False,,False,True,,1.0,,,10.0,933.0,13.67999359071257,,-10.0,13.67999359071257,CMEMS,10.0,OBIS
2adde953-6081-40aa-9365-48e9b96c13d9,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-33.721698761,18.448299408,1989-10-16 12:00:00+00:00,1989,10,289,-0.9666180104000972,0.2562218218071163,0.5618734984007792,HUMANOBSERVATION,False,,False,True,ZA,,,,-7.0,-425.0,13.67999359071257,,11.0,13.67999359071257,CMEMS,-7.0,OBIS
857006364,GBIF,66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2,-0.555235,166.93,1989-11-29 01:01:00+00:00,1989,11,333,-0.5267547528105542,0.8500173118187018,0.0216421637235948,HUMANOBSERVATION,False,100.0,False,True,NR,,,,,,29.819993229955458,,65.0,29.819993229955458,CMEMS,-65.0,GEBCO
13aea9c6-4a95-4a82-9e3b-222df2b5620f,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-30.6783008575,30.5116996765,1991-01-22 12:00:00+00:00,1991,1,22,0.3694836834473831,0.9292372181882051,0.2203538616347672,HUMANOBSERVATION,False,,False,True,ZA,,23.61,35.29,13.0,206.0,24.98999333791437,,14.0,23.61,OBIS,13.0,OBIS
0bdad0c6-ec25-4a15-a44a-700286dd79dc,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-34.2000007629,18.3733005524,1991-03-21 12:00:00+00:00,1991,3,80,0.981124629771712,0.1933764744102058,0.1747128731790679,HUMANOBSERVATION,False,,False,True,ZA,,16.75,35.34,-7.0,-123.0,17.82999349795284,,8.0,16.75,OBIS,-7.0,OBIS
d8472acf-f93b-4064-a0b0-9a4d23d70724,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-34.1866989136,18.3666992188,1991-04-20 12:00:00+00:00,1991,4,110,0.9487718864399473,-0.3159618766579029,0.1924178685227069,HUMANOBSERVATION,False,,False,True,ZA,,16.75,35.34,-196.0,-176.0,,,158.0,16.75,OBIS,-196.0,OBIS
d055b87b-44b1-4770-9596-99c7b8895d1d,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-28.1000003815,32.5616989136,1991-11-03 12:00:00+00:00,1991,11,307,-0.8425720899866032,0.5385835804920232,0.9006947480515408,HUMANOBSERVATION,False,,False,True,ZA,,24.59,35.22,10.0,233.0,24.399993351101894,,-12.0,24.59,OBIS,10.0,OBIS
10f5a1d5-2d92-471d-8b19-93fd858fb003,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-27.9283008575,32.6016998291,1991-11-10 12:00:00+00:00,1991,11,314,-0.7717727365467837,0.6358984534680745,0.1366047696561927,HUMANOBSERVATION,False,,False,True,ZA,,24.63,35.22,24.0,593.0,25.579993324726843,,-22.0,24.63,OBIS,24.0,OBIS
21a85eb4-5f25-459b-bc96-4ec1bba0711c,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-27.9283008575,32.6016998291,1991-11-22 12:00:00+00:00,1991,11,326,-0.6250496486104377,0.7805849965070866,0.5429630735732883,HUMANOBSERVATION,False,,False,True,ZA,,24.63,35.22,24.0,593.0,24.44999334998431,,-22.0,24.63,OBIS,24.0,OBIS
41fe5dab-d411-4105-a3f8-c9f8584aae9c,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-27.9283008575,32.6016998291,1991-11-22 12:00:00+00:00,1991,11,326,-0.6250496486104377,0.7805849965070866,0.5429630735732883,HUMANOBSERVATION,False,,False,True,ZA,,24.63,35.22,24.0,593.0,24.44999334998431,,-22.0,24.63,OBIS,24.0,OBIS
a19e703d-daa5-47c5-bade-c3d8b3dfbbbd,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-27.9283008575,32.6016998291,1991-11-22 12:00:00+00:00,1991,11,326,-0.6250496486104377,0.7805849965070866,0.5429630735732883,HUMANOBSERVATION,False,,False,True,ZA,,24.63,35.22,24.0,593.0,24.44999334998431,,-22.0,24.63,OBIS,24.0,OBIS
c2ad4076-47b9-443c-89ab-0dd2db972dc5,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-30.0799999237,30.8682994843,1991-12-11 12:00:00+00:00,1991,12,345,-0.3413465142450361,0.9399375283564132,0.1806905174405688,HUMANOBSERVATION,False,,False,True,ZA,,23.33,35.25,-10.0,-272.0,22.999993382394337,,24.0,23.33,OBIS,-10.0,OBIS
9f5b090c-8fd1-4a89-914e-7461f1ed161b,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-30.0799999237,30.8682994843,1991-12-12 12:00:00+00:00,1991,12,346,-0.3251276029999093,0.9456701548465688,0.214553709439635,HUMANOBSERVATION,False,,False,True,ZA,,23.33,35.25,-10.0,-272.0,23.059993381053232,,24.0,23.33,OBIS,-10.0,OBIS
ad1ff6a1-aa1f-4b3c-8e50-fe252e854651,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-31.7583007812,18.3283004761,1992-02-01 12:00:00+00:00,1992,2,32,0.5230943033491326,0.8522748088519838,0.9324231903394034,HUMANOBSERVATION,False,,False,True,ZA,,,,-103.0,-9750.0,,,99.0,,missing,-103.0,OBIS
85493127-fd9c-4a8a-9ad7-002fb2c4a9bb,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-32.0900001526,18.3132991791,1992-02-11 12:00:00+00:00,1992,2,42,0.6612634749656386,0.7501537286959042,0.2610369829617076,HUMANOBSERVATION,False,,False,True,ZA,,14.86,35.07,-7.0,-334.0,16.569993526116036,,15.0,14.86,OBIS,-7.0,OBIS
6e7b455d-4ec4-413e-b045-a67de221dd46,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-29.2217006683,31.5049991608,1992-03-20 12:00:00+00:00,1992,3,80,0.981124629771712,0.1933764744102058,0.5398791104555237,HUMANOBSERVATION,False,,False,True,ZA,,22.87,35.22,-15.0,-216.0,25.52999332584443,,4.0,22.87,OBIS,-15.0,OBIS
72b2084d-149c-41cb-bcba-13e47bedc0a9,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-30.6133003235,30.5566997528,1992-04-01 12:00:00+00:00,1992,4,92,0.9999300657962056,-0.0118263906918325,0.9462374143760688,HUMANOBSERVATION,False,,False,True,ZA,,23.56,35.28,5.0,654.0,23.839993363618877,,-13.0,23.56,OBIS,5.0,OBIS
0e281bb6-47c8-4d48-bcd6-cb3039f879f0,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,1992-04-16 00:00:00+00:00,1992,4,107,0.9638074231367308,-0.2665994206792935,0.4331325715288827,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,27.099993290752195,,-85.0,25.74,OBIS,82.0,OBIS
774bc4c7-2ba7-4353-bef6-fc1f7d785354,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,1992-04-16 00:00:00+00:00,1992,4,107,0.9638074231367308,-0.2665994206792935,0.4331325715288827,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,27.099993290752195,,-85.0,25.74,OBIS,82.0,OBIS
2797e70c-afe9-4919-9492-1729714f8ce1,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,1992-04-16 00:00:00+00:00,1992,4,107,0.9638074231367308,-0.2665994206792935,0.4331325715288827,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,27.099993290752195,,-85.0,25.74,OBIS,82.0,OBIS
e13a136d-7f58-444c-b697-e2a0dbbbb232,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,1992-04-16 00:00:00+00:00,1992,4,107,0.9638074231367308,-0.2665994206792935,0.4331325715288827,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,27.099993290752195,,-85.0,25.74,OBIS,82.0,OBIS
d54df2f5-58b5-4b76-adaf-b1bc94889e1d,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,1992-04-16 00:00:00+00:00,1992,4,107,0.9638074231367308,-0.2665994206792935,0.4331325715288827,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,27.099993290752195,,-85.0,25.74,OBIS,82.0,OBIS
ac6011e3-34b0-419a-9655-b405273c11a9,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,1992-04-16 00:00:00+00:00,1992,4,107,0.9638074231367308,-0.2665994206792935,0.4331325715288827,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,27.099993290752195,,-85.0,25.74,OBIS,82.0,OBIS
76b1f497-00f9-4f0d-a7a1-0e650fe2b310,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,1992-04-16 00:00:00+00:00,1992,4,107,0.9638074231367308,-0.2665994206792935,0.4331325715288827,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,27.099993290752195,,-85.0,25.74,OBIS,82.0,OBIS
34e8e46e-c947-488b-b1d5-87bf30a7c85b,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,1992-04-16 00:00:00+00:00,1992,4,107,0.9638074231367308,-0.2665994206792935,0.4331325715288827,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,27.099993290752195,,-85.0,25.74,OBIS,82.0,OBIS
9e1b66bc-0efb-4670-b859-5fec4d824bd7,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,1992-04-16 00:00:00+00:00,1992,4,107,0.9638074231367308,-0.2665994206792935,0.4331325715288827,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,27.099993290752195,,-85.0,25.74,OBIS,82.0,OBIS
363c8f25-ec1c-47ae-a2f1-12c1b8f1579d,OBIS,3b4e38be-12a5-4201-be05-589dab5168b4,26.975,-89.0153,1992-05-14 07:17:37+00:00,1992,5,135,0.7306444969184916,-0.6827580970759147,0.3916177722440329,HUMANOBSERVATION,False,11.13,False,True,,,26.31,35.91,2393.0,220862.0,24.699993344396376,,-2396.0,26.31,OBIS,2393.0,OBIS
9203e928-1b5f-4bf4-8cb2-e8b5f4582733,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-32.7667007446,18.1483001709,1992-05-14 12:00:00+00:00,1992,5,135,0.7306444969184916,-0.6827580970759147,0.3982583285177888,HUMANOBSERVATION,False,,False,True,ZA,,15.01,34.43,-1.0,59.0,15.159993557631992,,5.0,15.01,OBIS,-1.0,OBIS
8e00fc6c-8a19-4b23-baa8-2f31eed212b6,OBIS,a4a3166a-c3bc-4203-bc19-b3d0cdebe20e,-0.023559101,37.90620041,1992-12-31 00:00:00+00:00,1992,12,366,0.0129014599494196,0.9999167727021951,0.2360345371691655,HUMANOBSERVATION,False,,False,True,KE,,,,-842.0,-383810.0,,,827.0,,missing,-842.0,OBIS
371bb808-bc0d-454e-8fdd-3a39516307d6,OBIS,a4a3166a-c3bc-4203-bc19-b3d0cdebe20e,-0.023559101,37.90620041,1992-12-31 00:00:00+00:00,1992,12,366,0.0129014599494196,0.9999167727021951,0.2360345371691655,HUMANOBSERVATION,False,,False,True,KE,,,,-842.0,-383810.0,,,827.0,,missing,-842.0,OBIS
8b761b0e-becd-42d9-9106-9bb3cf274a81,OBIS,a0737a06-66ef-41e7-9458-9c05f53340b5,-11.74199,144.03733,1993-01-11 00:00:00+00:00,1993,1,11,0.1880994176117975,0.9821499931752292,0.6085296490987753,PRESERVEDSPECIMEN,False,10000.0,False,True,,,27.05,34.81,32.06,63166.0,28.20999326594176,,-34.0,27.05,OBIS,32.06,OBIS
1100629535,GBIF,dce8feb0-6c89-11de-8225-b8a03c50a862,-11.741944,144.03722,1993-01-11 00:00:00+00:00,1993,1,11,0.1880994176117975,0.9821499931752292,0.6085296490987753,PRESERVEDSPECIMEN,False,,False,True,AU,,,,,,28.20999326594176,,-34.0,28.20999326594176,CMEMS,34.0,GEBCO
8ce912a2-4f16-471e-9418-d6b4f3e45c9f,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-33.1716995239,18.0317001343,1993-03-29 12:00:00+00:00,1993,3,88,0.998376906467142,0.0569521960340397,0.2098949692313071,HUMANOBSERVATION,False,,False,True,ZA,,15.49,33.01,-1.0,266.0,16.139993535727285,,-8.0,15.49,OBIS,-1.0,OBIS
1b2386e8-7c28-4797-85e1-165e92594e28,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-33.9700012207,25.2233009338,1993-05-07 12:00:00+00:00,1993,5,127,0.8174009818249189,-0.5760691233798758,0.5251391430410639,HUMANOBSERVATION,False,,False,True,ZA,,18.89,35.4,-6.0,-131.0,18.11999349147084,,38.0,18.89,OBIS,-6.0,OBIS
07d292ea-1156-4b8a-ad10-7136ed51e783,OBIS,003063a2-57ad-4c7b-a58b-df6f40fbf4ba,27.0645,-94.0122,1993-05-30 18:55:42+00:00,1993,5,150,0.5322271388474397,-0.8466016020976267,0.3115694291239016,HUMANOBSERVATION,False,11.13,False,True,,,25.79,36.11,1186.0,241684.0,25.40999332852664,,-1174.0,25.79,OBIS,1186.0,OBIS
48607ba8-03d1-42f8-ab9f-d62f220948dd,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-33.4000015259,18.0900001526,1993-11-16 00:00:00+00:00,1993,11,320,-0.7021479494046978,0.7120310787787131,0.0711516069140143,HUMANOBSERVATION,False,,False,True,ZA,,15.44,33.54,23.0,1492.0,13.579993592947744,,-33.0,15.44,OBIS,23.0,OBIS
73655879-cbe7-4241-8c3d-d2b33a61946d,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-33.1749992371,18.036699295,1994-01-16 12:00:00+00:00,1994,1,16,0.2717767384711357,0.9623603298276544,0.1535518697519061,HUMANOBSERVATION,False,,False,True,ZA,,15.49,33.01,-13.0,223.0,14.72999356724324,,-3.0,15.49,OBIS,-13.0,OBIS
be346321-75a1-461e-ac69-ef952996beb7,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-34.0682983398,24.2033004761,1994-02-17 12:00:00+00:00,1994,2,48,0.7350336741329412,0.6780306024735382,0.2335174128343959,HUMANOBSERVATION,False,,False,True,ZA,,18.63,35.42,-1.0,237.0,17.809993498399876,,7.0,18.63,OBIS,-1.0,OBIS
66523c33-23d4-4bf3-b560-136e0d4d5225,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-34.3450012207,21.8932991028,1994-02-19 12:00:00+00:00,1994,2,50,0.7579216274973472,0.6523456189565257,0.3012437968162667,HUMANOBSERVATION,False,,False,True,ZA,,18.1,35.47,-2.0,54.0,,,0.0,18.1,OBIS,-2.0,OBIS
3028b62c-e110-4c9f-bf2b-2cf7f02e0473,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-32.3116989136,18.3400001526,1994-03-07 12:00:00+00:00,1994,3,66,0.9066860720977984,0.4218060770826634,0.8430548687202645,HUMANOBSERVATION,False,,False,True,ZA,,,,-3.0,-83.0,15.379993552714607,,11.0,15.379993552714607,CMEMS,-3.0,OBIS
2523f4d0-c34f-42d7-966b-7385402dd37b,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,1994-04-16 00:00:00+00:00,1994,4,106,0.9682507501166718,-0.2499809690726521,0.1689142441276126,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,28.449993260577344,,-85.0,25.74,OBIS,82.0,OBIS
44d5eb39-e9ca-4ba5-a351-6fc39d6c604f,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,1994-04-16 00:00:00+00:00,1994,4,106,0.9682507501166718,-0.2499809690726521,0.1689142441276126,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,28.449993260577344,,-85.0,25.74,OBIS,82.0,OBIS
85989ea9-fc0e-470e-846f-c9d3bbf7a632,OBIS,6acd049e-2384-4986-b1f9-0c0c7c527d32,27.4455,-89.0103,1994-05-06 14:21:25+00:00,1994,5,126,0.8271893372462497,-0.5619233046832195,0.8664352492393786,HUMANOBSERVATION,False,11.13,False,True,,,26.1,35.74,1851.0,169698.0,26.03999331444504,,-1851.0,26.1,OBIS,1851.0,OBIS
d7163c59-412f-49c4-b375-c897ce2e9faa,OBIS,6acd049e-2384-4986-b1f9-0c0c7c527d32,26.4758,-90.0023,1994-05-07 12:50:30+00:00,1994,5,127,0.8174009818249189,-0.5760691233798758,0.8981604353106443,HUMANOBSERVATION,False,11.13,False,True,,6.0,26.29,36.02,2942.0,278744.0,26.07999331355097,,-2945.0,26.29,OBIS,2942.0,OBIS
448d13b3-42a5-40ba-a2d9-fbb5354fabb9,OBIS,6acd049e-2384-4986-b1f9-0c0c7c527d32,26.542,-90.0037,1994-05-07 13:45:05+00:00,1994,5,127,0.8174009818249189,-0.5760691233798758,0.8994440227302027,HUMANOBSERVATION,False,11.13,False,True,,6.0,26.26,36.01,2886.0,271570.0,26.119993312656906,,-2891.0,26.26,OBIS,2886.0,OBIS
7b723e9b-e9bb-4b49-8e1c-d7dd167389b4,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-33.4000015259,18.2266998291,1994-05-14 12:00:00+00:00,1994,5,134,0.742280907086982,-0.6700888411055113,0.1282436606434366,HUMANOBSERVATION,False,,False,True,ZA,,15.53,33.6,-10.0,-390.0,14.06999358199539,,20.0,15.53,OBIS,-10.0,OBIS
b2afe534-c49c-4806-9bf6-b4550d0303dc,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-21.9013,113.9015,1994-05-16 12:00:00+00:00,1994,5,136,0.7187918772884232,-0.6952253139408722,0.1959700446336846,HUMANOBSERVATION,False,,False,True,,,25.74,34.82,82.0,7200.0,26.989993293210887,,-85.0,25.74,OBIS,82.0,OBIS
2835007872,GBIF,8a863029-f435-446a-821e-275f4f641165,20.901152,107.083799,1994-06-21 00:00:00+00:00,1994,6,172,0.1817597875913753,-0.9833429613388902,0.394448580647551,HUMANOBSERVATION,False,100.0,False,True,VN,1.0,,,,,29.28999324180188,,-2.0,29.28999324180188,CMEMS,2.0,GEBCO
1aed7e3b-175b-4679-a0a9-d64f2ef3a813,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-19.0,-92.0,1994-12-12 12:00:00+00:00,1994,12,346,-0.3251276029999093,0.9456701548465688,0.3218400963461984,HUMANOBSERVATION,False,,False,True,,,21.25,35.76,4040.0,1461665.0,21.479993416368984,,-4073.0,21.25,OBIS,4040.0,OBIS
5f631ac5-82f6-4be9-b9e0-c5d4d3ef9ab8,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-10.5019,105.6772,1995-01-05 12:00:00+00:00,1995,1,5,0.0859061042613327,0.9963032375991964,0.1369662400939988,HUMANOBSERVATION,False,,False,True,,,28.0,34.05,611.0,179.0,28.959993249177955,,11.0,28.0,OBIS,611.0,OBIS
20c4e072-d35e-42b8-9197-21bb92fd3dc8,OBIS,83c921f1-6380-4c18-b3f3-133d4de3ea6f,-10.5019,105.6772,1995-01-07 12:00:00+00:00,1995,1,7,0.1201261651823505,0.9927586335250792,0.2046926240771016,HUMANOBSERVATION,False,,False,True,,,28.0,34.05,611.0,179.0,29.01999324783685,,11.0,28.0,OBIS,611.0,OBIS
d1bccd3e-ac8b-491c-9aed-cea8c4bfd78b,OBIS,7fad32f7-40f3-4134-84a8-beca24103910,-33.5,18.3132991791,1995-01-16 12:00:00+00:00,1995,1,16,0.2717767384711357,0.9623603298276544,0.5094613520125211,HUMANOBSERVATION,False,,False,True,ZA,,15.62,33.87,-3.0,75.0,16.939993517845892,,10.0,15.62,OBIS,-3.0,OBIS
